CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
307,0.62121212,0.68327402,0.0,0.0,0.5,1.0,0.0,0.27272727,41.0
308,0.80555556,0.8,0.0,0.0,0.66666667,1.0,0.0,0.625,29.0
309,0.56363636,0.46296296,0.0,0.0,0.36363636,1.0,0.0,0.3,31.0
310,0.36842105,0.45859873,0.0,0.0,0.42105263,0.94736842,0.0,0.11111111,63.0
311,0.31617647,0.54761905,0.21100917,0.17647059,0.41176471,0.82352941,0.00027178,0.0625,1.86956522
312,0.48717949,0.70754717,0.0,0.0,0.61538462,1.0,0.0,0.16666667,38.0
313,0.47619048,0.62068966,0.0,0.0,0.6,1.0,0.0,0.28571429,50.0
314,0.71428571,0.76363636,0.0,0.0,0.14285714,1.0,0.0,0.33333333,15.0
315,0.80555556,0.80981595,0.04918033,0.0,0.77777778,1.0,6.685e-05,0.625,9.66666667
316,0.18353576,0.37151703,0.09634551,0.07692308,0.43589744,0.94871795,0.00015004,0.02631579,4.68965517
317,0.55555556,0.53846154,0.0,0.0,0.11111111,1.0,0.0,0.375,20.0
318,0.50909091,0.60902256,0.0,0.0,0.27272727,0.90909091,0.0,0.1,28.0
319,0.75555556,0.78199052,0.0,0.0,0.7,1.0,0.0,0.55555556,34.0
320,0.53571429,0.52941176,0.0,0.0,0.125,1.0,0.0,0.28571429,15.0
321,0.44166667,0.57142857,0.01851852,0.0,0.5625,0.9375,2.511e-05,0.06666667,26.5
322,0.42222222,0.48387097,0.05,0.0,0.2,1.0,4.012e-05,0.22222222,9.5
323,0.83333333,0.75,0.23076923,0.0,0.0,1.0,0.00015027,0.66666667,1.66666667
324,0.53571429,0.57446809,0.16666667,0.0,0.0,1.0,0.00015039,0.28571429,2.5
325,0.86666667,0.81818182,0.0,0.0,0.0,1.0,0.0,0.8,13.0
326,0.2987013,0.38341969,0.0,0.0,0.40909091,0.90909091,0.0,0.14285714,69.0
327,0.2042042,0.38057948,0.08108108,0.02702703,0.51351351,1.0,0.00013083,0.05555556,5.66666667
328,0.12295082,0.22307692,0.04255319,0.0,0.16393443,0.8852459,6.645e-05,0.01666667,11.25
329,0.57777778,0.73880597,0.0,0.0,0.5,1.0,0.0,0.22222222,26.0
330,0.55238095,0.64383562,0.0,0.0,0.8,1.0,0.0,0.35714286,58.0
331,1.0,1.0,0.04761905,0.0,0.0,1.0,4.008e-05,1.0,10.0
332,0.47252747,0.59550562,0.10416667,0.0,0.5,1.0,0.0001434,0.23076923,4.3
333,0.75555556,0.76811594,0.0,0.0,0.7,1.0,0.0,0.55555556,34.0
334,0.21212121,0.1875,0.09677419,0.0,0.0,0.41666667,5.017e-05,0.09090909,4.66666667
335,0.1996997,0.35737283,0.11627907,0.08108108,0.32432432,0.89189189,0.00019079,0.02777778,3.8
336,0.8,0.78947368,0.0,0.0,0.0,1.0,0.0,0.5,8.0
337,0.58181818,0.68333333,0.0,0.0,0.54545455,0.90909091,0.0,0.2,32.0
338,0.61111111,0.63157895,0.0,0.0,0.33333333,1.0,0.0,0.375,22.0
339,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
340,0.83333333,0.75,0.0,0.0,0.0,1.0,0.0,0.66666667,5.0
341,0.38888889,0.41860465,0.28205128,0.22222222,0.11111111,0.66666667,0.00024513,0.125,1.27272727
342,0.47619048,0.57692308,0.23076923,0.14285714,0.0,0.71428571,0.00017184,0.16666667,1.66666667
343,0.40441176,0.48791209,0.19708029,0.0,0.29411765,1.0,0.00031905,0.125,2.03703704
344,0.38970588,0.48591549,0.22627737,0.05882353,0.29411765,1.0,0.00036632,0.125,1.70967742
345,0.48484848,0.59638554,0.0,0.0,0.41666667,0.91666667,0.0,0.09090909,32.0
346,0.89285714,0.87969925,0.0,0.0,0.875,1.0,0.0,0.71428571,25.0
347,0.95238095,0.94736842,0.0,0.0,0.71428571,1.0,0.0,0.83333333,20.0
348,0.75,0.72857143,0.18181818,0.0,0.55555556,1.0,0.00026742,0.625,2.25
349,0.9,0.875,0.35714286,0.0,0.0,1.0,0.0004008,0.75,0.9
350,0.62121212,0.68382353,0.0,0.0,0.58333333,1.0,0.0,0.27272727,41.0
351,0.34640523,0.5401662,0.01851852,0.0,0.44444444,0.88888889,2.232e-05,0.05882353,26.5
352,0.80952381,0.72727273,0.0,0.0,0.0,1.0,0.0,0.66666667,17.0
353,0.39705882,0.49541284,0.0,0.0,0.35294118,0.94117647,0.0,0.0625,54.0
354,0.2,0.27192982,0.02255639,0.0,0.15384615,0.92307692,2.322e-05,0.04,21.66666667
355,0.57142857,0.6,0.0,0.0,0.25,1.0,0.0,0.28571429,16.0
356,0.61111111,0.65625,0.0,0.0,0.33333333,1.0,0.0,0.25,22.0
357,0.57142857,0.6,0.17241379,0.0,0.14285714,1.0,0.0001432,0.33333333,2.4
358,0.24137931,0.3960499,0.02325581,0.0,0.43333333,0.9,3.357e-05,0.03448276,21.0
359,0.85714286,0.82894737,0.02702703,0.0,0.28571429,1.0,2.864e-05,0.66666667,18.0
360,0.60714286,0.72727273,0.17073171,0.125,0.375,0.875,0.00017546,0.14285714,2.42857143
361,0.26842105,0.43504532,0.26086957,0.2,0.3,0.9,0.00036181,0.05263158,1.41666667
362,0.44444444,0.54166667,0.28571429,0.0,0.1,1.0,0.00032096,0.22222222,1.25
363,0.24431818,0.39956803,0.0,0.0,0.39393939,1.0,0.0,0.0625,129.0
364,0.61818182,0.6969697,0.0,0.0,0.63636364,1.0,0.0,0.3,34.0
365,0.36190476,0.47663551,0.08433735,0.0,0.26666667,0.93333333,9.371e-05,0.14285714,5.42857143
366,0.35555556,0.421875,0.28888889,0.2,0.1,0.7,0.00026078,0.11111111,1.23076923
367,0.51515152,0.67788462,0.12820513,0.08333333,0.5,0.91666667,0.00016724,0.09090909,3.4
368,0.6043956,0.67205543,0.0,0.0,0.64285714,1.0,0.0,0.38461538,55.0
369,0.4,0.25,0.07692308,0.0,0.0,0.5,3.341e-05,0.2,6.0
370,0.66666667,0.69230769,0.0,0.0,0.0,1.0,0.0,0.4,10.0
371,0.54545455,0.67741935,0.0,0.0,0.5,0.91666667,0.0,0.09090909,36.0
372,0.51111111,0.63333333,0.0,0.0,0.2,1.0,0.0,0.33333333,23.0
373,0.66666667,0.67826087,0.14285714,0.0,0.33333333,1.0,0.00017828,0.375,3.0
374,0.16600791,0.225,0.35877863,0.17391304,0.17391304,0.69565217,0.000411,0.04545455,0.89361702
375,0.23076923,0.34883721,0.20754717,0.14285714,0.21428571,0.57142857,0.00015774,0.07692308,1.90909091
376,0.67272727,0.72413793,0.01333333,0.0,0.63636364,1.0,1.824e-05,0.4,37.0
377,0.44166667,0.56973294,0.01851852,0.0,0.5625,1.0,2.511e-05,0.26666667,26.5
378,0.47794118,0.56521739,0.0,0.0,0.47058824,1.0,0.0,0.25,65.0
379,0.47272727,0.50442478,0.14754098,0.09090909,0.27272727,1.0,0.00016416,0.2,2.88888889
380,0.15719697,0.32371393,0.11229947,0.09090909,0.21212121,0.72727273,0.00012825,0.03125,3.95238095
381,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
382,0.47619048,0.44444444,0.13043478,0.0,0.14285714,0.85714286,8.592e-05,0.16666667,3.33333333
383,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
384,0.95238095,0.94736842,0.0,0.0,0.71428571,1.0,0.0,0.83333333,20.0
385,0.61818182,0.63076923,0.0,0.0,0.45454545,1.0,0.0,0.4,34.0
386,0.425,0.52242744,0.0,0.0,0.375,1.0,0.0,0.13333333,51.0
387,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0
388,0.43333333,0.53211009,0.0,0.0,0.5625,1.0,0.0,0.2,52.0
389,0.39705882,0.49723757,0.0,0.0,0.52941176,0.94117647,0.0,0.0625,54.0
390,0.19886364,0.21449851,0.01869159,0.0,0.36363636,0.6969697,2.443e-05,0.0625,26.25
391,0.66666667,0.66071429,0.0,0.0,0.7,1.0,0.0,0.22222222,30.0
392,0.86666667,0.86666667,0.21212121,0.0,0.0,1.0,0.00023385,0.6,1.85714286
393,0.6,0.57142857,0.1,0.0,0.0,1.0,6.681e-05,0.4,4.5
394,0.66666667,0.72413793,0.0,0.0,0.5,1.0,0.0,0.33333333,30.0
395,0.20652174,0.33415842,0.0952381,0.08333333,0.29166667,0.83333333,0.00010058,0.04347826,4.75
396,0.66666667,0.62068966,0.0,0.0,0.44444444,1.0,0.0,0.375,24.0
397,0.60714286,0.64615385,0.0,0.0,0.25,1.0,0.0,0.28571429,17.0
398,0.29230769,0.48398577,0.06403941,0.0,0.42307692,1.0,0.00010062,0.08,7.30769231
399,0.64285714,0.8630137,0.07692308,0.0,0.25,0.875,7.52e-05,0.14285714,6.0
400,0.51282051,0.6043956,0.1011236,0.07692308,0.38461538,1.0,0.00013896,0.16666667,4.44444444
401,0.43589744,0.54069767,0.10526316,0.0,0.46153846,1.0,0.00012352,0.25,4.25
402,0.20779221,0.44394619,0.13513514,0.09090909,0.22727273,0.81818182,0.0001371,0.04761905,3.2
403,0.38461538,0.61016949,0.21348315,0.14285714,0.5,0.78571429,0.00027246,0.07692308,1.84210526
404,0.66666667,0.6,0.55555556,0.75,0.0,0.75,0.0005009,0.33333333,0.4
405,0.42222222,0.54929577,0.28301887,0.2,0.2,0.8,0.0003009,0.11111111,1.26666667
406,0.18318318,0.28013245,0.0,0.0,0.24324324,1.0,0.0,0.05555556,122.0
407,0.22380952,0.30882353,0.34722222,0.0952381,0.23809524,0.9047619,0.00047868,0.05,0.94
408,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
409,0.58333333,0.65934066,0.0,0.0,0.22222222,1.0,0.0,0.25,21.0
410,0.65454545,0.71162791,0.0,0.0,0.72727273,1.0,0.0,0.4,36.0
411,0.66666667,0.66666667,0.0,0.0,0.0,1.0,0.0,0.4,10.0
412,0.38970588,0.50886076,0.0,0.0,0.47058824,1.0,0.0,0.125,53.0
413,0.66666667,0.71900826,0.0,0.0,0.44444444,1.0,0.0,0.375,24.0
414,0.41911765,0.50126582,0.0,0.0,0.47058824,1.0,0.0,0.25,57.0
415,0.24242424,0.37937743,0.0,0.0,0.38235294,1.0,0.0,0.09090909,136.0
416,0.27472527,0.4375,0.18032787,0.07142857,0.14285714,0.64285714,0.00015774,0.07692308,2.27272727
417,0.16538462,0.26692913,0.06859206,0.0,0.275,0.975,9.586e-05,0.05128205,6.78947368
418,0.22153846,0.26269036,0.40495868,0.23076923,0.19230769,1.0,0.00075855,0.08,0.73469388
419,0.58974359,0.65830721,0.0,0.0,0.69230769,1.0,0.0,0.33333333,46.0
420,0.46153846,0.6,0.0,0.0,0.46153846,1.0,0.0,0.16666667,36.0
421,0.19310345,0.32733408,0.0,0.0,0.2,0.83333333,0.0,0.03448276,84.0
422,0.27339901,0.3801214,0.0,0.0,0.31034483,1.0,0.0,0.10714286,111.0
423,0.32380952,0.43523316,0.15,0.06666667,0.33333333,0.86666667,0.00016064,0.07142857,2.83333333
424,0.57777778,0.62903226,0.0,0.0,0.4,1.0,0.0,0.33333333,26.0
425,0.34615385,0.44262295,0.33333333,0.15384615,0.30769231,0.92307692,0.00041689,0.08333333,1.0
426,0.12244898,0.26603774,0.02702703,0.04081633,0.32653061,0.81632653,3.301e-05,0.02083333,18.0
427,0.7,0.64285714,0.0,0.0,0.0,1.0,0.0,0.5,7.0
428,0.66666667,0.63829787,0.0,0.0,0.14285714,1.0,0.0,0.33333333,14.0
429,0.83333333,0.75,0.0,0.0,0.0,1.0,0.0,0.66666667,5.0
430,0.16809117,0.24107143,0.0,0.0,0.14814815,0.88888889,0.0,0.03846154,59.0
431,0.25146199,0.40434783,0.21100917,0.05263158,0.36842105,0.84210526,0.00024327,0.05555556,1.86956522
432,0.28787879,0.42857143,0.19148936,0.0,0.16666667,0.83333333,0.00015051,0.09090909,2.11111111
433,0.21904762,0.25714286,0.25806452,0.13333333,0.13333333,0.6,0.00021419,0.07142857,1.4375
434,0.15081967,0.26000825,0.03327496,0.0,0.31147541,1.0,6.313e-05,0.05,14.52631579
435,0.33333333,0.42857143,0.45454545,0.44444444,0.11111111,0.55555556,0.00044569,0.125,0.6
436,0.375,0.56913183,0.01923077,0.0,0.64705882,0.76470588,2.363e-05,0.0625,25.5
437,0.73333333,0.67741935,0.0,0.0,0.0,1.0,0.0,0.6,11.0
438,0.49090909,0.53424658,0.0,0.0,0.27272727,1.0,0.0,0.2,27.0
439,0.37908497,0.4695122,0.04918033,0.0,0.33333333,1.0,6.697e-05,0.11764706,9.66666667
440,0.25714286,0.39428571,0.27027027,0.04761905,0.38095238,0.9047619,0.00038294,0.05,1.35
441,0.46428571,0.52941176,0.07142857,0.0,0.0,0.875,5.013e-05,0.14285714,6.5
