CommunityID,Density,ClusteringCoeff,Conductance,FlakeODF,FOMD,TPR,CutRatio,Cohesiveness,Separability
331,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
332,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
333,0.63809524,0.86829268,0.00740741,0.0,0.73333333,1.0,1.338e-05,0.21428571,67.0
334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,66.0
335,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
336,0.61904762,0.64285714,0.07142857,0.0,0.14285714,1.0,5.726e-05,0.33333333,6.5
337,0.44444444,0.56603774,0.0,0.0,0.22222222,1.0,0.0,0.25,16.0
338,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
339,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
340,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
341,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
342,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
343,0.73333333,0.88235294,0.08333333,0.0,0.0,0.83333333,6.679e-05,0.2,5.5
344,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
345,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
346,0.6,0.6,0.2,0.2,0.0,1.0,0.00012019,0.5,2.0
347,0.57692308,0.6656535,0.0,0.0,0.61538462,1.0,0.0,0.25,45.0
348,0.6,0.68181818,0.1,0.0,0.0,0.83333333,6.679e-05,0.2,4.5
349,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
350,0.7,0.8,0.17647059,0.0,0.0,0.8,0.00012019,0.25,2.33333333
351,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
352,0.61904762,0.69230769,0.07142857,0.0,0.14285714,1.0,5.726e-05,0.5,6.5
353,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
354,0.73333333,0.88235294,0.05714286,0.0,0.8,1.0,8.021e-05,0.33333333,8.25
355,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
356,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
357,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
358,0.91111111,0.92,0.0,0.0,1.0,1.0,0.0,0.77777778,41.0
359,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
360,0.57142857,0.85714286,0.0,0.0,0.0,0.71428571,0.0,0.16666667,12.0
361,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
362,0.58333333,0.82758621,0.0,0.0,0.11111111,1.0,0.0,0.375,21.0
363,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
364,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
365,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00016697,1.0,3.0
366,0.56363636,0.8490566,0.0,0.0,0.63636364,1.0,0.0,0.4,31.0
367,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
368,0.6,0.86666667,0.0,0.0,0.7,1.0,0.0,0.33333333,27.0
369,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
370,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
371,0.66666667,0.6,0.27272727,0.0,0.0,0.75,0.00015021,0.33333333,1.33333333
372,0.32748538,0.63896104,0.09677419,0.10526316,0.47368421,0.94736842,0.00012687,0.05555556,4.66666667
373,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
374,1.0,1.0,0.07692308,0.0,0.0,1.0,5.007e-05,1.0,6.0
375,0.9047619,0.90697674,0.0,0.0,0.57142857,1.0,0.0,0.66666667,19.0
376,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
377,0.40909091,0.68852459,0.28947368,0.16666667,0.16666667,0.91666667,0.00036777,0.09090909,1.22727273
378,1.0,1.0,0.28571429,0.0,0.0,1.0,0.00032051,1.0,1.25
379,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
380,1.0,1.0,0.31034483,0.2,0.0,1.0,0.00036058,1.0,1.11111111
381,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
382,0.9005848,0.99310345,0.04347826,0.05263158,0.94736842,0.94736842,0.00014802,0.05555556,11.0
383,1.0,1.0,0.00473934,0.0,1.0,1.0,1.338e-05,1.0,105.0
384,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
385,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
386,0.6,0.71428571,0.05263158,0.0,0.0,1.0,3.339e-05,0.4,9.0
387,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
388,1.0,1.0,0.25,0.0,0.0,1.0,0.00013349,1.0,1.5
389,0.66666667,0.73469388,0.39130435,0.28571429,0.14285714,1.0,0.00051532,0.33333333,0.77777778
390,0.42857143,0.68918919,0.11363636,0.0,0.5,1.0,0.00014334,0.15384615,3.9
391,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
392,0.64285714,0.69863014,0.0,0.0,0.375,1.0,0.0,0.28571429,18.0
393,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
394,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
395,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
396,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
397,0.58333333,0.64285714,0.0,0.0,0.33333333,1.0,0.0,0.25,21.0
398,0.77777778,0.84615385,0.21126761,0.0,0.77777778,1.0,0.00033414,0.5,1.86666667
399,0.86111111,0.921875,0.16216216,0.0,0.88888889,1.0,0.00026731,0.375,2.58333333
400,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
401,0.52380952,0.62068966,0.29032258,0.14285714,0.0,0.85714286,0.00025766,0.16666667,1.22222222
402,0.46428571,0.58536585,0.21212121,0.0,0.125,0.75,0.00017539,0.14285714,1.85714286
403,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
404,1.0,1.0,0.07692308,0.0,0.0,1.0,5.007e-05,1.0,6.0
405,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
406,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
407,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
408,0.37878788,0.68807339,0.03846154,0.0,0.08333333,0.91666667,3.343e-05,0.09090909,12.5
409,0.6,0.6,0.2,0.0,0.0,1.0,0.00012019,0.5,2.0
410,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
411,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
412,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
413,0.66666667,0.6875,0.0,0.0,0.28571429,1.0,0.0,0.5,14.0
414,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
415,0.47222222,0.69642857,0.08108108,0.0,0.11111111,1.0,6.683e-05,0.25,5.66666667
416,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
417,0.28571429,0.48131868,0.0,0.0,0.45454545,1.0,0.0,0.0952381,66.0
418,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
419,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
420,0.26900585,0.4057377,0.0,0.0,0.26315789,1.0,0.0,0.11111111,46.0
421,0.71428571,0.81818182,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
422,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
423,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
424,0.82142857,0.91525424,0.0,0.0,0.875,1.0,0.0,0.28571429,23.0
425,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
426,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
427,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
428,0.7,0.6,0.3,0.0,0.0,1.0,0.00024038,0.5,1.16666667
429,0.76470588,0.87096774,0.0,0.0,1.0,1.0,0.0,0.5,104.0
430,1.0,1.0,0.25,0.25,0.0,1.0,0.00020028,1.0,1.5
431,0.60714286,0.703125,0.12820513,0.0,0.125,1.0,0.00012528,0.28571429,3.4
432,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
433,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
434,0.80952381,0.82608696,0.0,0.0,0.42857143,1.0,0.0,0.66666667,17.0
435,0.4,0.609375,0.1,0.1,0.2,0.9,8.021e-05,0.11111111,4.5
436,0.52380952,0.69230769,0.18518519,0.0,0.0,1.0,0.00014314,0.33333333,2.2
437,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
438,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
439,0.25714286,0.375,0.06896552,0.0,0.2,0.86666667,5.353e-05,0.07142857,6.75
440,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
441,1.0,1.0,0.06666667,0.0,1.0,1.0,0.00010022,1.0,7.0
442,0.57142857,0.69642857,0.08571429,0.0,0.125,1.0,7.517e-05,0.28571429,5.33333333
443,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
444,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
445,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
446,0.5,0.88461538,0.07042254,0.0,0.66666667,1.0,8.358e-05,0.18181818,6.6
447,0.50909091,0.68571429,0.0,0.0,0.27272727,1.0,0.0,0.2,28.0
448,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
449,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
450,0.53333333,0.6,0.23809524,0.0,0.0,1.0,0.00016697,0.4,1.6
451,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
452,1.0,1.0,0.04545455,0.0,1.0,1.0,5.726e-05,1.0,10.5
453,1.0,1.0,0.25,0.25,0.0,1.0,0.00020028,1.0,1.5
454,0.41818182,0.85714286,0.08,0.09090909,0.09090909,0.90909091,7.293e-05,0.1,5.75
455,1.0,1.0,0.25,0.25,0.0,1.0,0.00020028,1.0,1.5
456,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
457,0.6,0.71428571,0.4375,0.33333333,0.0,1.0,0.00046751,0.4,0.64285714
458,1.0,1.0,0.29411765,0.25,0.0,1.0,0.00025035,1.0,1.2
459,0.8,0.84615385,0.14285714,0.0,0.0,1.0,0.00013357,0.4,3.0
460,0.6,0.75789474,0.01492537,0.0,0.63636364,1.0,1.823e-05,0.3,33.0
461,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
462,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
463,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,105.0
464,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
465,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
466,0.53571429,0.7826087,0.09090909,0.0,0.0,1.0,7.517e-05,0.28571429,5.0
467,0.53333333,0.65714286,0.07692308,0.0,0.5,1.0,8.021e-05,0.33333333,6.0
468,0.49090909,0.82222222,0.23943662,0.09090909,0.63636364,1.0,0.00030996,0.2,1.58823529
469,1.0,1.0,0.09090909,0.0,0.0,1.0,0.00010018,1.0,5.0
470,0.66666667,0.95454545,0.03225806,0.0,0.8,0.8,4.01e-05,0.11111111,15.0
471,0.61904762,0.80487805,0.07142857,0.0,0.14285714,1.0,5.726e-05,0.33333333,6.5
472,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
473,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
474,0.45454545,0.66666667,0.07407407,0.0,0.18181818,1.0,7.293e-05,0.3,6.25
475,0.57142857,0.78688525,0.27272727,0.125,0.125,0.75,0.00030066,0.14285714,1.33333333
476,0.51515152,0.73134328,0.09333333,0.0,0.58333333,0.91666667,0.00011702,0.09090909,4.85714286
477,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
478,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
479,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
480,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
481,0.47222222,0.609375,0.08108108,0.0,0.11111111,1.0,6.683e-05,0.25,5.66666667
482,0.7,0.8,0.41666667,0.2,0.0,0.8,0.00040064,0.25,0.7
483,0.63888889,0.88983051,0.19298246,0.11111111,0.77777778,0.77777778,0.00024503,0.125,2.09090909
484,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
485,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
486,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
487,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
488,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
489,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
490,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
491,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
492,0.63636364,0.91666667,0.0,0.0,0.75,1.0,0.0,0.27272727,42.0
493,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
494,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
495,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
496,0.51111111,0.84269663,0.14814815,0.0,0.2,1.0,0.00016042,0.22222222,2.875
497,0.85714286,0.88461538,0.0,0.0,0.42857143,1.0,0.0,0.5,18.0
498,0.73333333,0.75,0.0,0.0,0.0,1.0,0.0,0.6,11.0
499,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
500,1.0,1.0,0.25,0.0,0.0,1.0,0.00013349,1.0,1.5
501,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
502,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
503,0.47272727,0.6870229,0.0,0.0,0.36363636,0.90909091,0.0,0.1,26.0
504,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
505,0.76190476,0.76190476,0.0,0.0,0.42857143,1.0,0.0,0.5,16.0
506,0.93333333,0.92307692,0.0,0.0,0.0,1.0,0.0,0.8,14.0
507,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
508,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
509,0.52727273,0.78431373,0.0,0.0,0.63636364,0.90909091,0.0,0.1,29.0
510,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
511,0.76190476,0.75,0.0,0.0,0.14285714,1.0,0.0,0.5,16.0
512,0.6,0.71428571,0.05263158,0.0,0.0,1.0,3.339e-05,0.4,9.0
513,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
514,1.0,1.0,0.13043478,0.0,0.0,1.0,0.00012019,1.0,3.33333333
515,0.57777778,0.70992366,0.0,0.0,0.2,1.0,0.0,0.22222222,26.0
516,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
517,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,36.0
518,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
519,0.88888889,0.92079208,0.0,0.0,0.88888889,1.0,0.0,0.5,32.0
520,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
521,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
522,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,45.0
523,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
524,1.0,1.0,0.03225806,0.0,1.0,1.0,6.016e-05,1.0,15.0
525,1.0,1.0,0.42857143,0.25,0.0,1.0,0.00045063,1.0,0.66666667
526,1.0,1.0,0.03225806,0.0,0.0,1.0,3.339e-05,1.0,15.0
527,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
528,0.76190476,0.92307692,0.15789474,0.14285714,0.14285714,0.85714286,0.00017177,0.16666667,2.66666667
529,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
530,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
531,0.76190476,0.92307692,0.0,0.0,0.14285714,0.85714286,0.0,0.16666667,16.0
532,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
533,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
534,1.0,1.0,0.09090909,0.0,0.0,1.0,8.013e-05,1.0,5.0
535,0.58333333,0.77419355,0.08695652,0.0,0.33333333,1.0,8.91e-05,0.25,5.25
536,0.47293447,0.87505558,0.00895522,0.0,0.88888889,1.0,2.236e-05,0.11538462,55.33333333
537,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
538,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
539,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
540,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
541,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
542,1.0,1.0,0.02325581,0.0,1.0,1.0,2.863e-05,1.0,21.0
543,0.76190476,0.78688525,0.0,0.0,0.28571429,1.0,0.0,0.5,16.0
544,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
545,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
546,0.44444444,0.57534247,0.04761905,0.0,0.3,1.0,4.01e-05,0.22222222,10.0
547,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
548,0.64444444,0.78947368,0.0,0.0,0.2,1.0,0.0,0.55555556,29.0
549,1.0,1.0,0.04761905,0.0,0.0,1.0,4.006e-05,1.0,10.0
550,0.67272727,0.90588235,0.0,0.0,0.81818182,0.81818182,0.0,0.1,37.0
551,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
552,0.83333333,0.75,0.09090909,0.0,0.0,1.0,5.007e-05,0.66666667,5.0
553,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
554,1.0,1.0,0.14285714,0.0,0.0,1.0,6.675e-05,1.0,3.0
555,1.0,1.0,0.33333333,0.0,0.0,1.0,0.00020024,1.0,1.0
556,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
557,1.0,1.0,0.07692308,0.0,0.0,1.0,5.007e-05,1.0,6.0
558,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
559,0.53333333,0.6,0.30434783,0.16666667,0.0,1.0,0.00023375,0.4,1.14285714
560,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
561,0.36111111,0.41860465,0.42222222,0.33333333,0.11111111,0.77777778,0.00042324,0.125,0.68421053
562,0.38181818,0.47191011,0.23636364,0.0,0.18181818,0.90909091,0.00023703,0.1,1.61538462
563,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
564,0.86666667,0.86666667,0.0,0.0,0.0,1.0,0.0,0.6,13.0
565,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
566,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
567,0.27272727,0.39130435,0.25,0.18181818,0.09090909,0.72727273,0.00018233,0.1,1.5
568,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
569,0.64285714,0.8630137,0.02702703,0.0,0.125,1.0,2.506e-05,0.28571429,18.0
570,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
571,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
572,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
573,0.55555556,0.81818182,0.0,0.0,0.1,1.0,0.0,0.44444444,25.0
574,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
575,0.33333333,0.6,0.0,0.0,0.33333333,0.91666667,0.0,0.09090909,22.0
576,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
577,0.7,0.8,0.22222222,0.2,0.0,0.8,0.00016026,0.25,1.75
578,1.0,1.0,0.2,0.0,0.0,1.0,0.00015021,1.0,2.0
579,0.52380952,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,11.0
580,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
581,0.39285714,0.55555556,0.21428571,0.125,0.0,0.75,0.00015033,0.14285714,1.83333333
582,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
583,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
584,0.46969697,0.8,0.28735632,0.25,0.16666667,0.91666667,0.00041792,0.09090909,1.24
585,0.73333333,0.75,0.15384615,0.0,0.0,1.0,0.00013357,0.6,2.75
586,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
587,0.52777778,0.65753425,0.0,0.0,0.11111111,1.0,0.0,0.25,19.0
588,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
589,0.66666667,0.76595745,0.0,0.0,0.14285714,1.0,0.0,0.33333333,14.0
590,0.58974359,0.81481481,0.0,0.0,0.84615385,1.0,0.0,0.16666667,46.0
591,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
592,0.6,0.6,0.2,0.2,0.0,1.0,0.00012019,0.5,2.0
593,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
594,0.89285714,0.91111111,0.09090909,0.0,0.875,1.0,0.00012528,0.57142857,5.0
595,0.66666667,0.64285714,0.0,0.0,0.0,1.0,0.0,0.4,10.0
596,0.57692308,0.84036145,0.01098901,0.0,0.69230769,0.84615385,1.543e-05,0.08333333,45.0
597,0.71428571,0.81818182,0.0,0.0,0.25,1.0,0.0,0.42857143,20.0
598,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
599,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
600,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
601,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
602,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
603,1.0,1.0,0.01098901,0.0,1.0,1.0,2.005e-05,1.0,45.0
604,0.53333333,0.52941176,0.0,0.0,0.0,1.0,0.0,0.4,8.0
605,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,28.0
606,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,120.0
607,0.8,0.84615385,0.0,0.0,0.0,1.0,0.0,0.4,12.0
608,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
609,1.0,1.0,0.25,0.0,0.0,1.0,0.00020028,1.0,1.5
610,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
611,0.57142857,0.85714286,0.2,0.14285714,0.0,0.71428571,0.00017177,0.16666667,2.0
612,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
613,0.8,0.78947368,0.2,0.0,0.0,1.0,0.00016026,0.5,2.0
614,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
615,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
616,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
617,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
618,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
619,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
620,0.64285714,0.8630137,0.0,0.0,0.125,1.0,0.0,0.28571429,18.0
621,0.73333333,0.88235294,0.0,0.0,0.0,0.83333333,0.0,0.2,11.0
622,0.6,0.71428571,0.0,0.0,0.0,1.0,0.0,0.4,9.0
623,1.0,1.0,0.14285714,0.0,0.0,1.0,0.00010014,1.0,3.0
624,0.71428571,0.77777778,0.0,0.0,0.28571429,1.0,0.0,0.5,15.0
625,0.27272727,0.26785714,0.03225806,0.0,0.09090909,0.90909091,1.823e-05,0.1,15.0
626,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
627,0.44871795,0.71098266,0.01408451,0.0,0.46153846,1.0,1.543e-05,0.16666667,35.0
628,0.80555556,0.96,0.07936508,0.0,0.88888889,0.88888889,0.00011138,0.125,5.8
629,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
630,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
631,0.38095238,0.42857143,0.2,0.0,0.0,0.57142857,0.00011451,0.16666667,2.0
632,0.60714286,0.78461538,0.0,0.0,0.125,1.0,0.0,0.28571429,17.0
633,0.52380952,0.69230769,0.0,0.0,0.0,1.0,0.0,0.33333333,11.0
634,0.8,0.78947368,0.38461538,0.2,0.0,1.0,0.00040064,0.5,0.8
635,0.32679739,0.6460177,0.02912621,0.0,0.44444444,0.88888889,3.347e-05,0.05882353,16.66666667
636,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
637,0.57142857,0.72727273,0.0,0.0,0.14285714,1.0,0.0,0.5,12.0
638,0.24264706,0.41772152,0.13157895,0.05882353,0.11764706,0.76470588,0.00011812,0.0625,3.3
639,0.78571429,0.94594595,0.0,0.0,0.875,0.875,0.0,0.14285714,22.0
640,0.85714286,0.9047619,0.0,0.0,0.875,1.0,0.0,0.42857143,24.0
641,0.89285714,0.89552239,0.03846154,0.0,0.75,1.0,5.011e-05,0.71428571,12.5
642,0.66666667,0.6,0.2,0.0,0.0,0.75,0.00010014,0.33333333,2.0
643,0.6,0.6,0.14285714,0.0,0.0,1.0,8.013e-05,0.5,3.0
644,0.64444444,0.80487805,0.04918033,0.0,0.7,0.9,6.016e-05,0.11111111,9.66666667
645,0.6025641,0.80357143,0.03092784,0.07692308,0.92307692,0.92307692,4.63e-05,0.08333333,15.66666667
646,0.53333333,0.52941176,0.0,0.0,0.0,1.0,0.0,0.4,8.0
647,0.61904762,0.80487805,0.0,0.0,0.14285714,1.0,0.0,0.33333333,13.0
648,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,66.0
649,0.78571429,0.82857143,0.0,0.0,0.375,1.0,0.0,0.57142857,22.0
650,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,15.0
651,0.52777778,0.80769231,0.20833333,0.11111111,0.22222222,0.88888889,0.00022276,0.125,1.9
652,1.0,1.0,0.16666667,0.0,0.0,1.0,0.00016026,1.0,2.5
653,0.64285714,0.69863014,0.0,0.0,0.25,1.0,0.0,0.42857143,18.0
654,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,21.0
