username,latitude,longitude
d104793c6989ea113857010a0d30d91c24d1faa2,10.814194,106.6438
284ef969d0b0582096b72f9ea5f344c7e5811400,46.0,25.0
915197556bf72713027474750b1c6a853882ef7c,51.5,-0.13000488
b0eed7ef2671d79ebaa127da64c9435b12ad2264,22.283295,114.149994
278007fadc5db0349e4ec3ed6e55a36095eea134,13.0,105.0
a99484f7d8f4786aac1814782dcdf4d0b20bf53c,48.8322,2.3560944
d76c5ffe22f0a6cf3d220e3debff073c1720d414,40.399994,-3.6833038
6de36d7253d87ff762da5656c569c6a1b1afdbd4,42.833298,12.833298
7ba3b92dfd1e310a31b19e4d2aec2baa58a0c4b6,38.934494,-77.0596
42d1b1d5b3bc52cbe3d38010b9b84778908b4431,33.535095,-117.7052
77fad4995c4862a94b507bbfbf9d3235793bca94,8.733307,77.70001
870e416f2b15564430b9f62c8126af299d1bd495,12.983307,77.58331
a167cb1bce51a6ab0f110000dcce19ddc64abcfe,26.466705,80.350006
3d9b6160db5090fa2e6cf2fdeeffaae293d042ad,-6.1743927,106.82941
43493e1dec511bd5ec41a4b5958b98b708f50dab,51.2014,6.694397
b06f1456f0d72f09faa5d95726a47a4c09298a51,22.25,114.16669
4b3566fa2f964d2d3078fddf7357a948dd627a45,40.760498,-73.9933
dffc8d966db53c0d2128aa5c0c91a02fe2f56934,40.714294,-74.006
7464508e62a1fb2834d1d8131ff2225fbc6d17bc,0.0,0.0
61c66ec32afca1d9e085b04c27c112a208a6bad8,21.4003,-157.752
e1c2f67da25b1271f8b17e0b3b19bf76a3185d5d,50.083298,14.416702
8f39e1a4db622c25de354e400e8f66cb32bedb4f,55.75,37.616592
82ebba69b8e98c8ecfab14b8fd55faa1ce07cf92,55.395905,10.388306
4bd8699fd3be83f7fcd619199ff1e5ebe4d3e836,22.569702,88.36969
755bfaf1e50520b0f96df3fe0c4af139570e3e76,17.449997,78.5
fb11104a1c852c91fff27151220f248b52c819d7,-23.547699,-46.635803
6cc33daf6f6bcfb4beba5b9624db1ad1115dff07,51.514206,-0.09309387
4ede4c17fccd68454ba0328848cae711639d65da,47.610306,-122.3341
67371461810e1ad50a86e256a959592ada2c08d9,23.1167,113.25
4ca5e66a13660a11a95c3ede079eb6e73a84f71e,47.610306,-122.3341
e08c0e200981bc4e1c202d3056f59064600c873d,20.0,77.0
1d19b19858445099d868e63537b99cc7ae5a4ca8,16.433304,80.54999
6fda062fbb726161e282ad091dec75c679433a72,35.690002,139.69
afab4dfeb14a0144ced2ac2aa6359993b69aa28e,48.600403,7.7873993
6e1e812d737403be1ef8ea68b9a9a0a164fb7751,-26.2052,28.049805
19d4a628e3de9e26066ee5d50bc4e3daec702c86,40.4086,-3.6921997
edda20ab7f42434a89d6dede660e417cc196cea0,40.399994,-3.6833038
19fc83cfe08664f1d4eca7057808ca2ab8331d06,28.466705,77.033295
01da3dc84200d967dd98b4df25f91c0ec85bacfe,6.9167023,158.25
ce535553c039751ff473deaa5fd529e220e86fe1,20.0,77.0
75590e1e81a2af4fc87f619cd17cabc5b0702c4f,45.002808,-93.0826
374f6ef79dfea1156e00e6e31617fa8fc3227102,-33.861496,151.2055
21e0daaba4ec0de9bbb4cee8b976ad3cc2bc5142,43.060806,-88.1558
839de0407df184cbb51f631c9257071d10b5363e,55.75,37.616592
65d4571734ca344b53c1bfefc87096964f12c051,39.940704,-75.2281
d753cb2d6e8d78054ea0601e93541fa365d64893,20.0,77.0
89cf3de2ded3769bba77ab49a1aa5f56fdd8c16a,28.600006,77.20001
5f63aaa11f1975e06b18a249236d069c1dbd63f6,22.25,114.16669
1807768c97d918020beb975bc8f343729a6e4af0,37.678604,-122.476395
8a0e4c88824539ab490363ec21df10e8f40e052c,49.3042,-123.0651
2b9d27674799912326ea6e600ca19836da273ab0,37.342194,-121.8833
015e2346e5af43f96e631cf61a2f8c05840ad4e6,43.850006,18.3833
dbc00c65c5b0db67db80bf704c4a3ab861c3fca6,20.0,77.0
28736a9aaea0467163a696ab97ee8451d29c316e,53.347794,-6.2597046
0b63d22adca47924ba8294003631ff9b78fba2a8,51.7955,-1.8742981
3880fc9cc63fee94ed20024f8c83033b26bc0a23,37.316193,-121.933304
582bac416c1dce1fe5a768cf28405c5145b47aa0,32.771393,-97.2915
57cc698834306be9de84a53c707b308088b0a9dc,31.5,34.75
1b1d051983ce8d64ac32828c3cb04de9a2899d84,39.9881,-83.0444
cebca214fc75ad35625b1846b68e4f163a3be6ee,52.3667,4.899994
ccaf7bb287a1f00c1290de337d31245c898a24ee,-34.928696,138.5986
1af05eb617f361a9c47b1143d809f4835921d8f8,30.290802,-81.633
135e45db16f75b237c8347c7221a3864dd4286bd,39.9523,-75.1638
47e4ccc138978ad996ea5885d5ccb731dfe68779,10.814194,106.6438
1b90c3b1b38fa41679979ed27c5a7eb80f1f42bd,33.8042,74.2583
099f0444ca37a0a2416a2653c9fe5572b05f042e,12.983307,77.58331
7b6a1234f528eeace9d335ccad0588c319bb6bca,37.779907,-121.978
19dc71e6d037bdc70055fa3f4a69b5990803e485,43.194595,-89.2025
43b7e20beefb8478b9c629456d0bb44069cc7885,52.350006,4.9167023
268dea9877372da889fc80cb4745c4856a4f30a5,38.9057,-76.9783
2aa27c110dba5a6e356e395990f62db4460a5657,35.690002,139.69
68286294d22831b8978dd4b5f596fa3ab08d8d40,27.886703,-82.5117
476efe8daddb9592e71d409615a7d1f3296bb4b2,20.0,77.0
717b472e47cbf47c32c0a25e2efa69615a10054c,13.753998,100.5014
14dd5de70fcde4cc5d6ad7dfea09d49b24162b45,-7.7828064,110.36081
b5813a3614ea36a3642bd9d93d874b7b11afcf23,37.362198,-122.14
a489da17471ff0b114fe9a8c55c683081d408364,1.2931061,103.855804
361875ead3dd92dfec2fd665085267b5122efb6e,48.864197,2.4432068
7d84aa74bd9dc41d5759fef4f68bd1b4506ba516,-23.547699,-46.635803
4c369c7a825764f9ea1cecfeca408275947a5d15,51.5,-0.13000488
552667d63306ff680b49e645d2da342757cf1e9c,12.983307,77.58331
4bf84ac96cb16f34da08ca6e7905d93c39ffbbc7,40.440094,-3.6988068
02ad27873bfcd6ec899517ba25fc0fd668039cda,46.537903,6.629303
8a2de5fa517fd4fe2a336372815e6f80dbc47950,14.583298,120.966705
f4341f2b7f65da3a5a8b927b75a70e2fb35950dc,37.354095,-121.9552
dad0efe2b2b69744cbb56eb354c362ebecef265c,20.0,77.0
f6eb8dccf2e50c32c29e1db809ad18235d6aea8c,-33.898804,151.1781
70043a3ac2298aef3651d9b8de4319406ab951c2,12.983307,77.58331
fd42bcf18ef0b574cf8c6d61655b77e3673ac658,40.764404,-74.1879
77a68e1d536953c61dc6e44867eff6da8b4bb74b,40.644104,-73.9779
902152e005591b4c55d170eed03a762fed59cf3c,17.375305,78.474396
7142901dc8e5a98292111dfa4c4c8ce7b4ac4a62,12.983307,77.58331
33aa2e85b3833c6eb6a6cf70a212fac96dcbe35d,-6.175003,106.82861
d4b7be2335cec3e90ea3b5757a47e402da6ff02a,53.271896,-9.048904
1e7b3e532e9d216c9049861951a6d1a0c79326cf,25.0392,121.524994
a827b518ae1dbaae573c3d7ffdd10ed47b78844e,46.830597,29.4711
ae2a62a3fa81c9975a5f7669d179da4e4d4d6456,52.25,21.0
12195f4c63b7e525d4ae854f23ca191734244f72,40.399994,-3.6833038
41715f3f044c5b03b07d942b2c2b1754592cf1f1,-1.2832947,36.816696
deaa9472a7dad78188d45ee13e2667d7d1b440c4,18.975006,72.825806
ec7e032c8fe5a42f342d861a5a829e99e19226dd,59.966705,23.433304
30c1d69a1b9440775f4c3b730e98527194001137,49.980804,36.2527
bbd5c1e22e23ea46bd6121aadc7204b604e4bc79,12.983307,77.58331
e216b10d7e5961c0aedec5f565944c78cd79e688,32.066696,34.766693
1d6f920a1557dfa5756939ea6325a0f47bfaff48,40.399994,-3.6833038
bfc4ecb1e9733b6b119226665782867875370d4b,-37.813904,144.96341
0336c159f03e4086ecb0d7c7d87ffc5fdd913bc9,51.514206,-0.09309387
d66d24e4b79aaa5b64a84aa7d4084653fac763d8,20.0,77.0
ca981b1cb92ff8ac6f374d9ef8bf8960f51ef3fa,49.236694,6.172806
a31ec0043cf9279068403df1d6a01cdaa7b40e77,-23.473297,-46.665802
18e880928a9f1b06d60e416ee540084f1c710a1a,45.233307,5.7832947
1cd89c179ffa3790931e1a0b40594f037b17f432,1.0,38.0
7c5a14a57730a7bbd826eca7652471bcd3d70332,53.716705,-1.3500061
342199e18811818f2eddd218a7d4b0dd12d44362,51.5,-0.13000488
722f19f3614ffdb98a39ffd86e9c1163974e4e4f,48.166595,-53.9628
fbac0d31ac1f9e89247746a4d6a825de33d7386f,55.666702,12.583298
f57e9627ece3657958fe6dcba0c07c1b40cad3f0,35.690002,139.69
b5f8629d37a7801bbd552070e14c0a523e8b667a,37.966705,23.716705
e2c628872ad5f937903ed1553e4969aed80988d1,41.570297,120.45859
0f440312dfe226450dcb991fbf2754d5927525ed,37.570007,126.98001
58ae1b7f382faad67271ac64b04f573550d62b7c,46.0,15.0
0879e45c0f872c6764f5b711495ac0915ecc20ad,38.0,-97.0
7662ca74e6c0a38d12ac962cfe3e8e332fd380e8,53.271896,-9.048904
0809ace50caa3f4151944f9ba93430e9fbc00d16,18.975006,72.825806
afbc9fcefcc2b650da1ccff79b54138f278917c5,33.640305,-117.7694
ffdedb48231997869af1995a0fd9d6651878d835,51.75,-1.25
5b2a2913ca035927f45a01d9fe9b44c469b62612,46.0,25.0
d11fa8e76045af26d09c4140c2624ef47d17b28b,21.296707,-157.8498
eb6882b31760ae1c313e3ecb0de4edf518890bcc,37.966705,23.716705
3f689ded2db2e0138fd35571bb55295990975e92,30.293594,120.16141
e139ee0f17f21f4b27ee40f274b58d488cd7c955,17.375305,78.474396
3c6c387f8e894c1abb5ab542191a0c5a136b0d6f,18.975006,72.825806
2e04c896bfbeedb9cce4e478110f8e0c14c6eab6,48.800003,2.3666992
d904ccd06e32aa1c65a9c8abdbf6a69bf5d1f97a,20.0,77.0
65aeb474c4e67b4779f47fdd97bc99e2f4532f09,12.983307,77.58331
1e546f7d2603cec60ddb0b207fb668c77a1a88f3,35.690002,139.69
b6b5f13da2eef81979b1b30349c3bdd2691bba13,21.033295,105.850006
55c3c41c442ad34a759b66ffb250976ce70b91e5,14.1788025,121.24191
f72f2d9707358f24aa867783c4b4a6247d3c4736,51.415207,-0.19140625
4c9b7cfb6b62db8219a2202d90a81834b16f58c1,47.620102,-122.1408
ebfd74716f1f60826e78cd9234053f16d3132126,47.610306,-122.3341
01d7b11bea6d3deaf662d321651232151fa41f36,-23.183304,-45.8833
06a8b6123dc9eccb73ad6abf71dca79007047eca,22.533295,114.1333
3396a9c4536b9a7f0d61345261b39b2a5b4255df,39.003204,-77.1602
74707a25e4c06d8946e45038cea53cae0e98e11d,32.061707,118.7778
faa22ed27e77efef401b0a40029f52f38d93c100,18.975006,72.825806
264afa0fd8119ec4ed8ab89d261af9469df9b159,39.257004,-76.7946
1df24dc4c05446e696276410bde4f8e126a07b69,19.429993,-99.13
3d4d06235bfe7e4f0831310ef960dc3eba800aa9,49.199997,16.6333
648768e223234f6f7b7084706431b62be9414022,6.5,-9.5
011f957e807b3a618fcb7daa1913e6792c8908ce,40.6705,-74.1064
f03f5d0a43ac76ceec29aa306d544900d4915318,-0.21670532,-78.5
fa3f5edee3078b1a2a8e98d7759a06f9ff1120da,40.120193,-88.1551
e4883e8ac58a0c485419d98db99db0ea3f21aba0,37.834503,-122.2647
b3f40c1c2cfbfc21456cca7609834985ae43ef40,13.083298,80.283295
784755e3ffd4a90b588d72aef404e91dd520c174,33.001694,-96.8441
aca76182322435e6f66eee8fcac8eb269b0173f7,50.449997,30.5233
dde70d3e751b1fe7cc1de370af9b8edbcb0deb33,20.0,77.0
49f1ddfc9b34ffc429d046e66b7a20235086de20,7.0,81.0
46ade7dc19b14567f376cad716c83438ad3e7c00,32.813995,-96.9489
13a52ff8b4c68b631da03e7fee357e377533f3fd,18.975006,72.825806
2419e6e9750a2170fdfb2119bde5c78bb799a0fe,-27.470993,153.02429
0202a5e0019f60c0607e679ef1d4b7deb187be31,38.8916,-95.3418
82efbece4ef0e070a5e1259df1592ec449d6fa53,34.744003,-92.4234
6a79549b06e1e1f16d8b4c95c48f2efd5f09a932,23.1167,113.25
669e9f0e054606a5bc70c50b767a1f02e8ce2fdf,31.045593,121.39969
f6ec6f47bc54ae68264d624a429d3dcf1e2ac97b,20.0,77.0
9b47e9bbb96e7db9f78eb05a37f0bead575db165,1.2931061,103.855804
7c34fb249ecd353f652eb9133c391b16023acf16,12.983307,77.58331
af54117dfd176ddcd42cb60c9865df6b4c43545d,41.0186,28.964706
863fb627e650702967bf8c7cfb6dca54cc630004,49.216705,17.666702
224d905f7cf02ff301037bf9bbd8d6333ec61bb8,14.100006,-87.2167
573e1454b1fdd09cac06db05ab2b9cead10c3805,-37.813904,144.96341
bd8e0c1feeb742385331826dd894f8f79f04ef57,33.001694,-96.8441
417584ffc4d88cbf4c2625a198f09ff5a859d5ec,12.983307,77.58331
350592511d9596f277aa8217b51a1f6b7e86b887,18.466705,-69.9
596216037037a2a9de371a95de4a3b3dcaccf715,37.7731,-121.751495
15b459a971a3836f04587815896c7feffe7c4e21,35.0,105.0
656a4d847ba8e939fedf23e6388c5cd911421956,20.0,77.0
5a045bf6030bf941b7ac6e73f7836ec2370f3787,37.570007,126.98001
8597197c25f3cefe24ea3a6a0e590cb673c36094,-33.821304,18.445404
285eb1f5528fc355f5bad232642940e4295fde52,45.412903,-75.6901
0a5675207d38fc2a25501b53c7ecee301419d762,13.083298,80.283295
723290432a01de732f8c76b814095398ed067e8f,18.533295,73.8667
3739de028741cd4957f7bc9ba5596fd5a7e16d11,60.1756,24.934204
d25dd12fcc988fd172557e6d785ed85cab1fad10,20.045807,110.341705
17b7e9fb165883aef1838d8cf9260ec1f94137f4,50.740005,6.2877045
d332e2c685e6d9cf02ba8a2963a364b174fb5885,-20.0,30.0
9cc786a2ea190e668d29b9015233bbe237224fa8,12.983307,77.58331
186d73d24e544db3586ea7cc7707e6d010609371,20.0,77.0
1b2f28f69e62f38e323b0edcb99afab876b8b970,25.3573,55.403305
8e5aa676211c1a9a5dee41bdc4ea3b8b509baa3c,30.316696,78.033295
f55202c4e0c87a637c5d8d2cf9efaa2af85fe8f3,28.666702,77.216705
ec1355df3d065a69a3b819cb90d50d3497f38e5c,40.399994,-3.6833038
365da13226deda7691a676f2b8c90071e57ada4e,55.75,37.616592
544a3f37e58b74d271df84437c6c55775fae184e,40.826996,-73.9384
9062592b8cfed9f4e9c7693d4d79a66b83c11a91,28.600006,77.20001
936b334653ecdb3f0a2c7dc8421faf66d6f9a02c,40.657104,-75.503
9df8512f72848fd0f086bf82b1012ced22471487,35.690002,139.69
c1dc98af426b9cf3fb69425e8e62897ae62cf8c8,45.7025,8.921494
9bf49a4d56468c5df9787144b98a88f72548fb06,49.75,6.633301
972b97f2c9270842adc37c91a6633bc3e3291984,47.843506,-122.1957
acf9abca3bb868a0d882ebe6a36f05141d8cc1db,25.258194,55.304703
a715381eb11c3d3b059e2a964f7c1b8a5113a0fd,1.2931061,103.855804
9751a966f1ad5b7a4bf619300321bdbcee5e83e3,-12.043304,-77.0283
4dfaec191640346aed8cf59c0fed029670b67b9a,12.983307,77.58331
5b35e6a153f068f67b724d9f3336785781fab608,11.929993,79.82999
5b11b24b33c04a63f65ffe2cf3e58d8ff69531d7,42.0428,-88.0798
aed98e1750e3f08eab4ff727fa1e24479309461e,17.375305,78.474396
f317097551a6b9023b0c4f4f7424bf1f5b24a10b,18.533295,73.8667
5340404aa56de75d0a071a47471f30f76a3635d7,37.622803,-122.4364
dd7e082237246f92612c0db2d8e2282f06ca2c94,12.983307,77.58331
af3478304b6bad61a5984e1ffbc289e2edeb4953,20.0,77.0
0c614e80bb5af097d40f64c29f79972297590cf7,40.848297,-73.9725
ba5dbe396536473349566598b28d66ec0ae4c185,37.983307,-1.1166992
9de2949299d393f8957b1687ba310c1226620450,18.533295,73.8667
0e3a29389f7af633c1c4ec5a3e593a4c12ec301a,49.265793,-123.1151
efe75cbfcab960789b0fe7e18a090da20d48aa8c,17.375305,78.474396
8665e976a585b0afd2ed62b9d6edcdc13e8d7eb7,-37.813904,144.96341
289bd4e6791a099b934b8d8256f4b600cb2be9aa,12.983307,77.58331
747142057f698040a69f089099910cc0421c0c1a,12.983307,77.58331
84fac5b0c3036b3ad5c97cbf61bbeff265e3f538,55.752197,37.6156
9009ae2778ed63bca8b5f3e69a11866b0e97a4b6,41.024994,29.032806
d405df6bd4917814777713d200b8bd403a886983,28.666702,77.216705
1eb46eecdb0e67e10f85e6eec8fd23b10095793b,28.666702,77.216705
c574407f7095674b0e2c5f1232298d68cbd578ad,12.863907,74.8353
32f5b2e61c91caaae1562dd88d404d36fcf3c677,37.570007,126.98001
3614b6987af46eb62c45fd31559643c4b0cbcf1c,21.033295,105.850006
e4592b2ad930e48e36a93a73c9c31ea07609a698,51.413406,6.6963043
1d661ea936b94880525dfe36f7a943272dd56a18,12.983307,77.58331
dcb464560040f8707ed85993a24520117564a326,20.0,77.0
f542ad3efbabca37709925af9dc8af583f1dd074,47.638107,-122.3715
1a8fe8682b548423664d13ef95a0f31341251282,-27.0,133.0
b54644356d44c7da64b9f380c0c384d0365a81f3,-31.964996,115.895905
81b4b02b43b776f9c1af7f7540981c09d2ebb3e5,41.899994,12.483307
b6edbb6f079aabb5e5e2c54cf6287fe78c80877d,35.8703,128.5911
cec45dff342a0f66b8ccec7eec8872e801c43a3c,20.0,77.0
8d7e7a96013bfeeb1a133cc404879427b8f99c4c,57.0,25.0
395b32c594cd9f8b73227c6d15303e546124f159,20.0,77.0
b9ff65eeafe94fc12a26a8d94c9ead2454422a17,59.949997,10.75
d4c2c51c70649e2de07d4cb225ec62a85406e353,20.0,77.0
38bd9a9e77bfb062e792a3d8751367b2b03cbdd9,45.800003,130.85
efc0aff9983f4f28bbf1c887c06df87d77bc1441,37.600998,-122.4545
0dc2bb5ce9fac7c664d7ff0ae0528a7bc0a2ba4d,53.482193,-113.5269
66077ad5168fe8c943c451f5cd248ead577bec32,34.080307,-118.2081
c84ca6671d69b1c9e111d05aeef7a3114b0b52f9,17.375305,78.474396
8c37fa20dd36e33b0c4934ca2e02db945819e8cb,37.424896,-122.0074
997843118bb4b061650103e5cae1d48899b441a1,37.866806,-122.2536
ed0acb34eabd571fd9179351a74b004093ab9374,37.758698,-122.438095
43d595807ee22442af33174b3be3616743e4c830,48.766693,9.183304
1886828690a578157cd9bf3aaa87e501e8171fef,37.567,-121.982895
3acbe379c5afa3dc1829d1cef8fb8151234df02d,20.0,77.0
741aab8ae5ba5a19f361542b125eaf020856a91f,50.083298,14.416702
9dad08f0cf9f2efbc2e09310dddc12cdf041cb9d,12.983307,77.58331
87fbc724aeb55695e4621ecb4f03032774353666,17.375305,78.474396
bf3ed8d707dff2dd6e2537dd4e5dde7cb44e7a09,28.600006,77.20001
eaa8e77ec5658192a9ebf4234ba313660e2902bb,47.620102,-122.1408
d8cc694d7f09e027279cc48f964c40df61a1cda0,31.045593,121.39969
aeb94160686f4ad55bb3f13c87606d9a55aa7bc9,23.5,121.0
241cbcc81fd1fa1d64eeb1e57f76fe8f0e189cb9,13.083298,80.283295
9ce815b4343a355b27dc06a054daa9f2014cf12d,12.983307,77.58331
4f9b09b41b653af12b394a25e606827f4fa53e8b,36.666397,59.135803
c0eaf431510113b07aeaeddf7ff461ce10a7f20f,8.0,-2.0
7430eff3b9e4c650378275e2eaa00c5766842783,51.266693,1.0832977
cc3aa0a8e0c3c0390db8d7e764c4d7b2cf999410,32.066696,34.766693
a3ee6a658c2e6649d8a1c35adb6dafad8540211a,52.25,21.0
d1ffd73c93665ac514008659300cecb3d326fae1,1.2931061,103.855804
b5723ebdd752406b6af7d716bed385f5c9d76dc5,28.600006,77.20001
57b0c984b235bda0cdaecb83f414e087781c8ad1,-6.175003,106.82861
cb7b6660e1552a6c1f8fc8eda476a216999593ae,25.3573,55.403305
3a706dcddb7f07bba16afacd3892c7bf087b6156,37.983307,23.733307
f3f93852bd942e350d2bb8c04287418bdec75658,51.5,-0.13000488
6974ada75fcb03d6d628ea1c98fd7ab7f0a6a5c8,21.033295,105.850006
186d25b10f86edb392041f562017fe7a3a7584ca,-26.2052,28.049805
ba762170008e5591cf1e9575e140c16bdbd3ca6f,48.863693,2.361496
075cc0557d5d8ab5f5a30a65f28a19828387f57f,37.966705,23.716705
561da431c1b577b45840fa27b913fbb16511ab42,44.433304,26.100006
2c6e77805b3f4f5438ed994f09623404f9cb65ce,48.5112,11.581696
6dbfd893a5dfc4271699cd22d65359349761b18f,39.928894,116.388306
6d7be50cdeaa1362cca2c23dacf742a55115707d,-6.175003,106.82861
7c0cf630680c2fd2727dd1dab81b469349566f2f,47.661194,-122.0164
b74c94e63ce27df80afbdb39dec527ae3de25ea1,33.986893,-117.6555
b4809ac4005f7ea45bbfebe4e97c36cb1b17eb4e,51.0,9.0
57cde93ec350a5b9948703aabed28c68bd85bf6c,37.388702,-122.0188
9f44bfe9ec1ed2b2463173d732f244872380103b,30.050003,31.366592
19e931088510ed1efebd8b9caed5b912b7ba3401,12.983307,77.58331
d5ac3d8c46319d9fe2961e657fb76d32f391cbe6,20.0,77.0
a03ce3df2eb6e1e8f5f42187d4addcadc946e95d,41.3833,2.1833038
67f1bf86c5edab40a42bbb5e39b604d85773abc2,48.291504,25.940308
6a6f019795d20004a1457e1d884ab53f5931ffd9,20.0,77.0
20cd5a807d33af0cbeac6e03e4a5dc6f0c44c636,41.972794,-87.6616
bd43f8c9e3382946b1c977ca4d1b0c85194fa385,42.232803,-8.722595
b62468d40f9121a67198b49a131d7c9e144a7686,-24.646393,25.911896
4e6e6ff422b8dcb0abfe7a7c8ccd9a9a8add96d9,20.0,77.0
75aaaf9f5cf001c971e881e77794c548e6513a21,20.0,77.0
d7b048c62fbd983897bb92f185deb1b0140cd2b1,37.368805,-122.0363
1292887b363a6901d767254377d86cb0c7307db7,37.441895,-122.143005
1ffc382462c5d5bb4fde07fdf87db1a72e4f2207,31.045593,121.39969
f31f21afc1032a2eb26ca337b5df573d68dedd6c,35.0,105.0
2ff777415da6e09c8d6265719018d03362e54a95,48.8667,2.3332977
86c51c01e077fc0fd21c6acd5d32304caf12ad97,52.199997,0.11669922
ca9f3295723df4529b5ddbcedbeb985e5b89deb8,20.0,77.0
deb6625458d655b7e497d7870dc82ea906ec10a6,-32.916702,151.66669
0877ff17af102d6ca0d4f62850d9347e6629c3b8,53.347794,-6.2597046
d0c88cc0b4d72c660cf5bc96184614f226ef5562,59.894394,30.264206
df9e16f945078c4e37260f0dd532691c85d582f9,8.0,-2.0
da06891b1971baccfa65ccc03fe91d09acd4b152,32.815598,34.989197
c147d04edb192168fe0d082536ad84677503bc95,-33.861496,151.2055
236ed633eddd1f0fc8243396e3d669110bae28f0,30.580093,114.27341
d0e54a4fb2040a5207b67a17673c2ec4d2a0d160,11.649994,78.16669
88ad0695e429f09ce45d7f79770ea8b510e98c79,-23.183304,-45.8833
aed40321593e63f15a383d24c141a9f68f2ef648,28.570007,77.32001
9fade3147b635180abf522f2e8f956183327d38c,40.714294,-74.006
9e08f64cecf146f63f4c9387add1aee2da75b6a5,14.550095,121.03601
39bc319cf3be02a407523c1c86f7ddfd4f803a4d,62.233307,25.733307
c2c21c33e3354f1ac7f66e0788fe5a5f54fa1a36,52.3667,4.899994
3d69ba7d91b57c6e26ee3d8351bf960d2aca641c,37.966705,23.716705
e996d9b667c6268d133ab78d7d73342417ccc784,31.5,34.75
56fdcc81cf4964e2266ea6697aba4a71a94403a5,39.928894,116.388306
5f337a52ca1438a065de29f1942396ff0697d6e5,44.818604,20.468094
dd18bd096fffc046830298ef0f53b2be87a4ea2a,38.2444,21.734406
aff0a11175f5bd2962857701d25aeb4831385231,47.518005,8.060898
c2cae4f1c9cb673d2ece7ab4425f2156c5994ab1,46.554703,15.646698
36eb4b6b9f813b155cdb14a444d701cb68722c7d,59.649994,11.0
8096e140281520eab313e309d8901c284f3ddd1c,40.4086,-3.6921997
3b0090f504c67b46ae19d01a8fa08322d2dc60f5,33.690002,73.0551
478b1c4c765db878c8425ed59f63c84ab49c06e3,53.899994,27.566696
72b7c933a4918d7815154d61371c7d5f7b0b2c10,43.5851,11.315399
260d252a21db9def5680810f8c9b9808b09135d4,52.233307,21.016693
19a0f761f08bc6923ae8414ce5d8ce3db4f6cd12,8.783295,78.1333
d73160c06113fbca5feb0ca39fbba4c99b9ff7c1,6.365402,2.4183044
48769af57a4f15fe5d77d55ff1aec7842d372e56,52.3667,4.899994
ab25c936b8cd5eb923987867927105deea399ac3,18.975006,72.825806
8d69d4214a55b47b698a6eaf1e459961cec4afca,52.539,13.423996
1f90bb4f8038e8392e36ab82f0509aae1274a565,31.045593,121.39969
0733465e8ff5570ca68cc1574982ce3de0b9ade4,-37.813904,144.96341
5633f3f344a37eb2308c7e3f7f23ecba6037fec4,22.25,114.16669
ec3e3e5c7e10164aeba69bca6cf5c78baea478e0,53.3331,-6.2489014
46f9365ef32a75dc40bbd030099cf865743b1117,12.983307,77.58331
3deead73e44449517eee02f3eea5e64a5ad55420,60.125595,29.876404
6f00ab6d7d0ea2e8fd0fb0a3c77afaf37c6a5ec9,37.598495,126.9783
b9ad78bdc570c8e574356d7136fa9f52a4ff89ce,42.266693,-8.649994
f01cac2a70e27675b794b72fdc7bed7020844a86,39.9597,-75.1968
02d3de269733271b4559a4774ba441a5bce31ef3,13.083298,80.283295
9faf1f6f99932137110fd2919857757dbd6cb629,39.928894,116.388306
744bd0d9023e568e3c3bce01c5c7e9d080d6d4a5,12.983307,77.58331
3fc1883990461cf8ab05acf37bd960801b9ae479,3.0756989,101.61981
db0f321837e582bfb10cb6ea207681e885cc75bc,54.583298,-5.933304
65ad9b3eded3aa432c7ad0cdf82456ecaaedf84e,-27.583298,153.0333
9f4fbb2f990caead59c3d9696176aa270ee214ce,59.894394,30.264206
083becbf7b62b8223882ff91c0a962ffc2dfc6c1,43.880005,125.322815
870ae43b9ac19ffc5e2411633b397dbf6de4bb1f,53.5598,10.048492
3149a0817f62147e08c246e68a7bc11bc18d680c,12.983307,77.58331
0f2680a6eb4f4742b727b6275ff7171198fd92dc,40.9785,40.414993
e6dd37d0967752a814cfb0f6f2541ae59335195f,41.398407,2.1741028
4d7f7a5319409efac2d0b2eaeb1b6c8153e2ba91,8.399994,13.199997
4542b5118777a692123f5726da592e6abdd25e25,36.766907,2.9611053
ad93b279c702f2604017545ae0d5ab875a1b1f89,20.0,77.0
59bcb8517d9b25e4f352e581fddf2f90d9707c91,48.8667,2.3332977
ed8d7beb508ce182fa883c850f598c0707d3ecb4,13.858307,100.46881
8380a65f6430fc229e7e4cd3b6547c172faf0ddb,39.911697,32.8403
dd47f68a0c53d451ef453fee54784556ddca71be,37.966705,23.716705
1c6b8d6b7a2253d74ac08983c0ec31ee090a284d,-33.833298,151.08331
a92855861ebd3ee96a2282fb8d34962a917aedfb,40.694397,-73.9906
078c510ff2f189f589607f2a8bc67e154973ffe4,47.9718,-90.0459
18bd7224cc8f53e66e2e54569dbc1287607a0f76,39.928894,116.388306
0796e926b3fb6d26d524d701a603f9c96cf23c43,28.5383,-81.3792
ee3509795ad06caed862be16271a0f465bc6b387,30.454895,-97.7565
5c6c7386fdccf4147b18dbdc8d07bb6e2eb244b0,20.0,77.0
b4121682771a417d6977a94cabda11c1054c200c,22.283295,114.149994
95c60629f5cd3c9e32fec481b5f9791eb25103e5,29.8667,77.8833
6b2721e204c92cc1b556f326ebd79f2742241d4f,-27.0,133.0
