username,numLecture,numQuiz,numForum,numActions,numSession,numIP,weekcount,Week1,Week2,Week3,Week4,Week5,Week6,Week7,Week8,Week9,Week10,Week11,Week12,Week13,Week14,Week15,Week16,Week17,Week18
c7b447b7fc96db0500d8a5f2669c3a9cc5dd7c6c,0,0,0,23,4,4,3,0,0,0,0,6,15,2,0,0,0,0,0,0,0,0,0,0,0
22f1e61a0829d7ece2b921ae4a5b7731ceea50cf,0,0,0,23,4,3,4,0,0,0,0,6,3,0,11,3,0,0,0,0,0,0,0,0,0
098f00f75f5d564d94e2edb729efbb1d9ec031e9,2,0,0,23,4,2,2,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0
844ed30df05d7e5a58b1ae55ee71e9c99f4ef227,4,0,0,23,4,2,3,0,0,0,3,18,0,2,0,0,0,0,0,0,0,0,0,0,0
885ff353d62ef89600dddf3f672aab337be0818a,0,1,0,23,4,2,3,0,0,0,0,8,0,0,2,0,0,0,13,0,0,0,0,0,0
4c73a61dc4110ef1af9851a20d7a2b6237f83c69,0,2,0,23,4,2,6,0,0,0,0,1,4,5,0,11,1,1,0,0,0,0,0,0,0
754458d417088871089a28336923d513f97322ef,0,0,0,23,4,1,4,0,0,0,0,8,9,0,3,0,3,0,0,0,0,0,0,0,0
4ad8fe99a70f73444f95dd78fdd7ea7a14ba842f,0,0,0,23,3,6,8,0,0,0,5,0,2,4,2,2,2,4,0,0,2,0,0,0,0
b651bb5dd754a27c5ad5885e61c90a383becdf2f,0,0,0,23,3,6,8,0,0,0,0,1,3,1,1,12,1,0,2,0,2,0,0,0,0
628ddcb3686f4eaf70ce15489b200a54bd614d04,1,0,0,23,3,4,5,0,0,0,3,1,0,8,0,0,0,0,9,0,0,0,0,2,0
e59c861e01d7d7107b7948484e1ca24b057a7fd4,0,0,0,23,3,4,6,0,0,0,2,0,0,3,9,0,3,3,0,3,0,0,0,0,0
6a911084777f583764de66902380b270191a6357,1,1,0,23,3,4,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
f72f2d9707358f24aa867783c4b4a6247d3c4736,2,0,0,23,3,3,2,0,0,0,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0
e8c7c1f75aaa89f47326dd3273fc07032e1a6d6b,0,1,0,23,3,3,4,0,0,0,4,0,8,0,0,10,0,1,0,0,0,0,0,0,0
062dc55375ded930618301d8083db6b090460242,1,1,0,23,3,3,3,0,0,0,14,1,0,8,0,0,0,0,0,0,0,0,0,0,0
b8d217b4aec75e141c71a9975f69f558473f2eb4,0,0,0,23,3,3,4,0,0,0,0,0,0,2,0,0,5,0,0,3,0,0,13,0,0
ce15dc716a9fdad3397005bfd74fc1a3ff00c2fd,0,1,0,23,3,3,4,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,9,1
ffdd415e83f42321571d3b99cc68774e4364a8dd,0,0,0,23,3,3,2,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0
76bcfbf3dbf7c923eeecefab79750f3d29eab934,0,0,0,23,3,2,2,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,0,0
446e17c73c5d8b371f872a281d1ea899f6880b72,0,0,0,23,3,2,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,13,0,0,2
33192d434f7c021b9496d62bfa175bdbcbc1ceb5,2,1,0,23,3,1,3,0,0,0,3,10,0,0,10,0,0,0,0,0,0,0,0,0,0
b2b78242523072e21874ab5b8f2c6ed9fb34d05e,2,0,0,23,3,1,3,0,0,0,3,0,16,0,0,0,0,4,0,0,0,0,0,0,0
0456b78161991d9b33a2d68ff6f49419e4c9e663,4,1,0,23,3,1,3,0,0,0,0,0,0,0,2,20,1,0,0,0,0,0,0,0,0
4697d702dd6a14407354a66e39eeb9dceb726dc3,1,0,0,23,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,2,0
8aee3c4149f18ac1956a2de867e88496cf5c6782,1,0,0,23,2,7,5,0,0,0,0,8,0,0,0,0,0,10,1,2,2,0,0,0,0
219333876d04e6586990f528d59cfef02c918a72,1,0,0,23,2,5,3,0,0,0,0,0,20,2,0,1,0,0,0,0,0,0,0,0,0
8e0e9ba6f85f8ef693efdb5398ff74c9bfc2d587,0,1,1,23,2,4,3,0,0,0,7,0,0,4,0,0,0,0,0,0,0,12,0,0,0
416897d87dda4b2937fa33b8e19b8dd12d8b5d24,0,0,0,23,2,4,5,0,0,0,0,10,0,5,5,2,1,0,0,0,0,0,0,0,0
3b9782901b3e9056a1f7efae8b199b586efd41fd,0,0,0,23,2,4,5,0,0,0,0,5,3,0,1,0,4,0,0,0,0,0,0,0,10
9e553895f9d6ffe199ce5d34ca01d7b2a39fc215,3,0,0,23,2,4,2,0,0,0,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0
5718fb526850715a635e74d49c8d5e8d3035845b,4,0,0,23,2,4,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0
e684af419f6e4f563caacd8b875e54ea9f3d28f4,2,0,0,23,2,3,2,0,0,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0
8407ab4bf09dee29da25ef91e9c0d5aa21b1fde3,3,0,0,23,2,3,2,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0
3396f79f55274904760312de4d4a8ca6f11a8805,1,0,0,23,2,3,2,0,0,0,0,0,0,0,21,0,0,2,0,0,0,0,0,0,0
b7f43c4c5ab7d6e04b37d48579a6590141b7a32a,3,0,0,23,2,2,2,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
5d44a5333d92d0da952a6b785d1e9ccf771115be,0,0,0,23,2,2,3,0,0,0,10,0,0,8,5,0,0,0,0,0,0,0,0,0,0
72c964bc4140871df11f7839f16c8be940232232,2,0,0,23,2,2,2,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0
ef6de89e0852e632727a9edff531f930bbc1b2c7,3,0,0,23,2,2,2,0,0,0,20,0,0,0,0,0,0,0,0,3,0,0,0,0,0
d9df81e302821bb6826e748409474474da9557b0,1,0,0,23,2,2,2,0,0,0,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0
dae862716034e4666b640d8ccca58b491df05d19,2,0,0,23,2,2,2,0,0,0,18,0,0,5,0,0,0,0,0,0,0,0,0,0,0
364246012e2cf3c64a8d82e8a4ae7884fcbb5ef0,1,1,0,23,2,2,2,0,0,0,0,16,7,0,0,0,0,0,0,0,0,0,0,0,0
67de59ceaa6252050c0d43abfa2eac5e210e0d41,2,0,0,23,2,2,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
84c655d4d10c60a18ec05cf4314a707d9ee20e32,2,0,0,23,2,2,2,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0
a5140bfedc5ecde1fd3cf9448cc4da6aebbb2bdd,0,0,0,23,2,2,4,0,0,0,0,6,4,0,0,0,0,0,0,0,4,9,0,0,0
b622b9a75c2a396d51cf63523fa74bd99d79cafa,2,0,0,23,2,2,2,0,0,0,0,0,3,0,0,0,0,20,0,0,0,0,0,0,0
fc0ca70e9f262e902a3ce7e45363c3ebb55d642d,2,0,0,23,2,2,3,0,0,0,0,0,10,3,0,10,0,0,0,0,0,0,0,0,0
0bcf12516213c3ccfd3981c9a4ef2f33c41c5653,1,1,0,23,2,2,2,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0
883c650f3f9fae5e427e4f75b72c8f05fd286147,0,0,3,23,2,2,2,0,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0
8b6d717648f07e90a55039a65793352be4bbc385,2,0,0,23,2,2,4,0,0,0,0,0,0,4,9,8,0,0,0,2,0,0,0,0,0
e9774ec8137f25a9a98d16601c0efa691c736a5e,2,0,0,23,2,2,2,0,0,0,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0
885032e5169e759b60f9762c8140299aa95120c7,3,1,0,23,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,1,0
956c618c09413dabf2b8d2473eab5e54901fd4e0,1,0,0,23,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
602332219891886c3aca37dca2cbf0b0ce234442,1,0,0,23,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,0,0
ba5dbe396536473349566598b28d66ec0ae4c185,3,0,0,23,2,1,2,0,0,0,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3103459ab2c8b839de4a1e8c40927fd1fa9b8f8e,0,0,0,23,2,1,8,0,0,0,1,2,2,2,0,2,2,0,1,11,0,0,0,0,0
95e2c3d882ac51801b8506f85912e224fab8ba00,1,0,0,23,2,1,2,0,0,0,16,0,0,7,0,0,0,0,0,0,0,0,0,0,0
3c4d7278579db90f3422b6e8e538323f997163e6,3,0,0,23,2,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
64c6d2590d1197df0cd8ff9c7f20ef7f63e982cd,2,0,0,23,2,1,2,0,0,0,0,0,0,17,0,6,0,0,0,0,0,0,0,0,0
9f9a3c60c88f53d47f566bf712f47ce0a0ca530c,3,0,0,23,2,1,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
595936687b573955537d32f3ae9d8b9723625f65,3,0,0,23,2,1,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
4833ced0589dd7264a336638131922bba01fda87,2,0,0,23,2,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
44c4082d672c28293b45b9e524c68675e6dafd5d,2,0,0,23,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
6a920019536b9f1342023789e7b46fb5896ded1d,0,0,0,23,1,13,4,0,0,0,9,3,0,0,0,10,1,0,0,0,0,0,0,0,0
21634e96afef2971ea5e679d7ef5113ccc7115ec,0,0,0,23,1,8,7,0,0,0,0,5,0,4,2,4,2,5,1,0,0,0,0,0,0
4fb89e6b5bbbf6010198094a209b991738bfaad9,0,0,0,23,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12
3b01f61b39b7e7b58afcc3d5c11074f3f2fc3089,0,0,0,23,1,7,6,0,0,0,0,2,2,0,0,2,12,2,3,0,0,0,0,0,0
c5a4a9046a089d9ecb562accfff90356d781cd88,0,0,0,23,1,7,6,0,0,0,0,4,0,5,3,3,4,4,0,0,0,0,0,0,0
599a87e7a7df9c7ced4fdfff4033243df9768f2a,0,0,0,23,1,7,3,0,0,0,0,9,11,3,0,0,0,0,0,0,0,0,0,0,0
0e27f5e9060b71e41b6b3673dc4f3cad5f9129a4,0,0,0,23,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0
e42a6855f4e533007205131cd56f51b7e725413b,3,0,0,23,1,5,4,0,0,0,0,0,0,4,12,0,0,0,0,0,3,4,0,0,0
0020a4858efc1ae21f444204210da5e7c4e250ec,1,0,0,23,1,4,3,0,0,0,8,0,0,0,5,0,0,10,0,0,0,0,0,0,0
004a5aad5b7b2333d3ec4b078b3756f02e07680b,2,0,0,23,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,12,0,0
d3eb1c62d93aa2e2d4d91e0c78e304d9f25073fa,2,0,0,23,1,3,2,0,0,0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0
815f4a639664fc91a3b332456865c45bea84f6bd,2,0,0,23,1,3,2,0,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0
26cfdb20270c554926e7f47d3a4befde76ef4686,1,0,0,23,1,3,3,0,0,0,0,19,0,0,0,0,0,2,0,0,0,2,0,0,0
b44e9b9a3c3d74fe5dd9d42301771dae24760f4d,3,0,0,23,1,3,3,0,0,0,0,0,0,0,0,20,2,0,1,0,0,0,0,0,0
4672d73f15e34cc4d6ab44cd6ba9a0d82a7b43da,2,0,0,23,1,3,2,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,0,0,0
cb5f4f0052bcf719ddbb8804de40c2fc4ede2e98,0,1,0,23,1,2,3,0,0,0,4,0,8,11,0,0,0,0,0,0,0,0,0,0,0
4ea703a80f5c5e6f71de938641374bbd8f721233,4,0,0,23,1,2,2,0,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0
bf93bfaa510ecbcf25646e41c3e90c196f435510,2,0,0,23,1,2,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
92d8e82cd7bf1c1ddf229e688df4e6d2b4770c2c,2,0,0,23,1,2,2,0,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0
c106f52d7a6bf1a497c5098b5a69d2938ac8fbe6,1,0,0,23,1,2,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
0ea05e65c6d0e334195d16b53ecff91dd8c80542,2,0,0,23,1,2,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
665e8edf243dd5fa49250c36931a7b794dab279a,3,0,0,23,1,2,2,0,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0
2dbbd8c1cd78b961ccf14bc8905164c9842df639,2,0,0,23,1,2,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2be03793272a631617476f93a561fa54ad3e182c,2,0,3,23,1,2,2,0,0,0,0,13,0,0,0,0,10,0,0,0,0,0,0,0,0
db1f3532ba350f462659213e642baa94952f0aa2,3,0,0,23,1,2,2,0,0,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0
657ccc067b192baca5167d4274039abc79a8f40b,2,0,0,23,1,2,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
31bdc33c2f645c6e2da51c82db98d4980aed91a3,3,0,0,23,1,2,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
a3be81fa5bbcd2151bf21180c64660d0fd3c32c5,2,0,0,23,1,2,2,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0
6404375e00cb7a12f1560ba1be759b8b9d2e6a11,2,0,0,23,1,2,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
3449afcd1f987dcf7a6fa047f14e8517fa07d743,1,0,0,23,1,2,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
6db57bd2015bbd4826784af43273e27922882332,1,0,0,23,1,2,2,0,0,0,0,0,0,0,0,17,0,0,0,6,0,0,0,0,0
13d953c3de906ab9f770e42303f76a7b53cf5b8d,3,0,0,23,1,2,2,0,0,0,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0
b8c270da41c1c25299c17eb6a8b10b9a334096d3,2,0,0,23,1,2,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
ab7350baa7fa9bdda465472ed206b5bd42e5ae00,2,0,0,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484c258a13093f4bb2c4301e3fddcc5b4a619265,0,0,1,23,1,1,2,0,0,0,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0
035dd2ce018e2867f56b7f9420bac9528f9fed17,2,0,0,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9a9d389fef0254693fc9770bea89672d6c553c4,2,0,0,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27dda7a552196dc20b7d3fbebabb350f2372afb0,2,0,0,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b7cec44e8543db378743b6e4ef2ac3fc13e10a10,3,0,1,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9494217f9f063a94f3c35c2d56ced939c2cacede,1,0,0,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d0badc618d94175ca662bec008a3118f641b1a38,2,0,0,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ec1cf1429a4755f1f4096ac08999d96a443e34f,1,0,1,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864bec1b470efb381720e3709fbaa14eab09297f,0,0,7,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8530503fbb8575d1f5c856b2b688c8fb1c35bd10,2,0,0,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c85ec9649bb47a277b4643940324cca639bef45d,1,0,1,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2d7b86c919ebc8e6d548e9d3df842b621ab04962,1,0,0,23,1,1,4,0,0,0,2,6,13,0,0,2,0,0,0,0,0,0,0,0,0
97ea36253e0d9b8810dd318b83db9bea2b209bc0,4,0,0,23,1,1,1,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9a180d978a7352146014a5270b955f8983b40c64,0,0,0,23,1,1,2,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,0,0
7790a54aaa1cf456861dd7579561acfb85889bf0,2,0,1,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
4739f09307d0cd6c55c431941b21a6932913772d,2,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
8c19fa9236ef9a9f8f06972dc14bced9341bd767,1,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
d20204f1447420a0535e6697bbedb1a0728f4f8a,0,0,4,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
2476676d4c4a176df48a0c5769f6c723a8d4f257,3,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
bad6f2bd9cbb649067313423110354aa4b9745a5,3,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
76bd69e8cab63908e1340311a6d3792876eb5cc5,2,0,1,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
5b7549165f0ab406da0d833e0207e8c584b0348d,3,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
4b9de1ad0c2f637d14b42a8beb9f76e600090bd6,2,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
3981336919a1e69ef686c4cdba0ca9f8c8a561e3,2,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
18b3926ed930805020780d8e6a78bd4e657bd6f1,2,0,0,23,1,1,2,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0
f5d6fcec0879fd1ca51cd206b9181d11d4472d84,3,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
4175312f718c496f61baad8bb2b53c7cccb724c5,3,0,0,23,1,1,2,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0
7f8d82d61d40fc61df7caab6c4840868d2fc08c5,2,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
7a97dcb11212ddcb032808c3fcce4b46b2cce580,2,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
3a669a31fc3c5a227a43e9ad9faa935aeab5b888,2,0,0,23,1,1,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
0193b37e5e1f7d0bd143194c9ea75a0e44d44747,3,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
ed6d3ca1278828b8dcff315c185d1831691e78d1,1,0,1,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
bdb771c0740c33b4bb2e429b9757ac913cf783f7,2,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
20517b2a57fbbbdb39cc21c8a791f19732c989d8,3,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
c78e705aaef8d8f3abc0cb0bb2db66fb4197f440,1,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
4b963054eab5ffa7a4d1741098f0a3059bc94d4f,2,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
c187b1dc458e17c4bc1fd1b7ed11f5a9371cda0c,3,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
17ea8e0fadb46e70ac74d4593e28d9994befecfa,3,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
9eb8d3ea174880f5100d6f9b2bda770ea6592231,0,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2ec348911b351ac3ba2c1f9e909b26109d5a443f,4,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
3185bcb1dba35e5d71e36eb5c9de03298bb7d1ea,3,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
2c990b70b6595d9e1b2a6c6241fa6e9a58c5bfb5,2,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
f532be6f975f54a55617c6c14b4d19d44a92e15a,2,1,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
a23990609545db387012cf8f4aeaae9622b01e7c,2,0,0,23,1,1,1,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0
75c824e559d8d49e58fd8b49ca112c7800baf15f,0,0,0,23,1,1,2,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,0
65ea7797e01d831fb5e73d0af7a37a57b43a364a,2,0,0,23,1,1,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
2faa349d379a81207155f78bc87ae4a609e36be9,2,0,0,23,1,1,2,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0
6c8f19e6eebc688f2548c1b3e297e75b883ba240,3,0,0,23,1,1,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
6e2b1d50ba351caeaded3fde7c24a999eabe5237,3,0,0,23,1,1,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
f3ad68ba1cd16c817bf0af37714bffd7c912648b,2,0,0,23,1,1,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
090e7c55120df71263d1806d95efc2669b55c809,2,0,0,23,1,1,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
a09b9f64bbe2d8289147578749055d69316d727d,4,0,0,23,1,1,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
5701ef8c4309c4f079a8d551f5e5e00bc336dd1d,2,0,0,23,1,1,2,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0,0
0c3196daacabf2e4161f1c84de423f417a6627d7,3,0,0,23,1,1,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0
ea9ebc1dfd4dc53a106e3972a284a2aceea4ee45,2,0,0,23,1,1,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
20088e348ddf61494fde76d27803ed93c9f8d213,1,0,0,23,1,1,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
4582738ee8789a58e08fd726e42a47f515f6afca,3,0,0,23,1,1,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0
a82d33a0b22e731d66f46f6bdf485cfa0b5ab70a,2,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
6b390e64c2c4e68d5a35f6e44840c8686ad43d1d,4,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
8d9b0f7f9c31a320e06cc9932a68aeb6a0c2a417,3,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0
09abd8e07545989acfa6ffeba4450e34b694c4d4,2,0,0,23,1,1,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0
5dc43b785afcaf86c31639d66d7037a5f14430d2,2,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
fd14a742f6188014e31057b490c41fba8549f2b3,2,0,0,23,1,1,2,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,0,0,0
566a796736123943b21e2b8e68764a4cc95e648a,4,0,0,23,1,1,2,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,0
4955b77b3f4f1626ca95c4636d35adec7eaa34be,2,0,0,23,1,1,2,0,0,0,0,0,0,0,0,22,1,0,0,0,0,0,0,0,0
38ab16b90731c7fcbe89117883eecfd1cbfe1fff,3,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
8230b3c0268d06bb1517b011eed36f449fcc4703,3,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
549a372626348604720a3a1c28ce2d24485f9880,1,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
109cccd7362a39d13ac11e610d82d9fc5a895d88,2,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
c2f7427b14ba4093f6d2a0bf333977b460e70403,4,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
5cd5ad9e1718ab4b6af275ad120ab5701e097dc1,2,0,0,23,1,1,2,0,0,0,0,0,0,0,0,0,0,0,14,9,0,0,0,0,0
2cb4757171ee86bd9c62a7d7195bb8c5e02a65ec,3,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
50388ef2b8bd48c2e62f30f21f23f02a096517e1,3,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
68c19d5314d973766b69a0401da25c8c4f96f66d,2,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0
1eee9e09dd732116b2f4820a876286ac20a6a19b,3,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0
a4f2fdeeedf6bdb40196fda8a189c676c443d382,3,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
15b7971c124421be8cbda55fbc938068b77a6d6f,0,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
915fcf7574d4a648f52863da03091dd4c4057582,2,0,0,23,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,19,0,4,0,0,0
90b4dc600816f80de33992578097875c667f15cb,3,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
92bf1115d4e11e04c04df779a0aeeac8a66b079d,2,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
812b71711f9fd5047bc29f86100be3a3da93bdff,2,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0
ee55ff51c1d623e2bb2e301e4cd2deda051dc7c2,1,0,0,23,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0
83dc733acd1e3d011f8d0faa69cbb99fb75d280e,1,0,0,23,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
